backup_available_steps,branch_disagreement_steps,control_bytes,control_messages,cumulative_link_distance,deadline_met,deadline_met_latency_aware,deadline_ms,deadline_slack_steps,deadline_steps,decision_latency_p50_ms,decision_latency_p95_ms,decision_latency_p99_ms,decision_latency_total_ms,delay_steps,delivered,drop_reason,dropped,effective_end_to_end_delay_ms,environment_step_time_total_ms,evaluation_seed,expected_transmissions_proxy,false_switch_steps,fast_failover_miss_steps,fast_failover_steps,freshness_cache_capacity_evictions,freshness_cache_hit_steps,freshness_cache_miss_steps,freshness_cache_stale_evictions,freshness_cache_state_evictions,gate_decision_steps,gate_outcome_divergence_steps__0.0000,gate_outcome_divergence_steps__0.0200,gate_outcome_divergence_steps__0.0500,gate_outcome_divergence_steps__0.1000,gate_outcome_divergence_steps__0.2000,gate_outcome_divergence_steps__0.3000,gate_outcome_divergence_steps__0.5000,gate_outcome_divergence_steps__1.0000,gate_skip_steps__0.0000,gate_skip_steps__0.0200,gate_skip_steps__0.0500,gate_skip_steps__0.1000,gate_skip_steps__0.2000,gate_skip_steps__0.3000,gate_skip_steps__0.5000,gate_skip_steps__1.0000,hop_count,initial_shortest_hops,initially_connected,late_delivery,local_observation_bytes,loop,mean_per_hop_delay,mean_selected_danger,method,minimum_link_lifetime_steps,minimum_link_margin,missed_risk_steps,path_stretch,policy_input_bytes,queue_delay_proxy,routing_step_duration_ms,safe_forward_candidates,scenario,steps,switch_danger_reduction,switch_steps,throughput,total_reward,training_seed,transmission_attempts,transmission_energy_proxy
0.0,0.0,0.0,0.0,4.309770703315735,1,,,2.0,4,0.6233545,0.6265229499999999,0.62680459,1.246709,2,1,,0,,0.710626,1100030,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.35936689376831055,0.0,1.0,3010,2.75,,2.0,heldout_medium,2,0.0,0.0,0.5,10.589842748641969,42,2,0.6012133768917929
0.0,0.0,0.0,0.0,7.127788305282593,1,,,2.0,4,0.625646,0.6293396,0.62966792,1.251292,2,1,,0,,1.0875430000000001,1100031,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.09418672323226929,0.0,1.0,3010,2.375,,2.0,heldout_medium,2,0.0,0.0,0.5,11.132725095748901,42,2,1.5881081270877253
0.0,0.0,0.0,0.0,5.803756952285767,1,,,2.0,4,0.7567085,0.83909585,0.84641917,1.513417,2,1,,0,,0.771917,1100032,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.2413022518157959,0.0,1.0,3010,3.125,,2.0,heldout_medium,2,0.0,0.0,0.5,10.954375696182252,42,2,1.0548205534210844
0.0,0.0,0.0,0.0,5.163137316703796,1,,,2.0,4,0.6633125,0.67968125,0.68113625,1.326625,2,1,,0,,0.8376250000000001,1100033,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.022516943514347076,SwitchGLOBE Exact,12.0,0.017483055591583252,0.0,1.0,3010,3.375,,1.0,heldout_medium,2,0.0,0.0,0.5,10.60267481803894,42,2,1.0603683265610657
0.0,0.0,0.0,0.0,6.76546835899353,1,,,2.0,4,0.7455835,0.74933335,0.74966667,1.491167,2,1,,0,,0.811291,1100034,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,3.9809358721830588,0.07489258050918579,0.0,1.0,3010,3.0,,2.0,heldout_medium,2,0.0,0.0,0.5,11.130736446380615,42,2,1.4429776198601907
0.0,0.0,0.0,0.0,9.343380212783813,1,,,3.0,6,0.661167,0.7804538999999999,0.7910571799999999,2.111917,3,1,,0,,0.81625,1100035,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.03880885988473892,SwitchGLOBE Exact,12.0,0.0011911392211914062,0.0,1.0,4515,3.875,,2.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.395066595077516,42,3,1.9025007236626443
0.0,0.0,0.0,0.0,4.365717887878418,1,,,2.0,4,0.7251665,0.75419195,0.7567719900000001,1.450333,2,1,,0,,0.595375,1100036,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.3258824348449707,0.0,1.0,3010,2.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.653021669387817,42,2,0.6285837192197619
0.0,0.0,0.0,0.0,4.4736204743385315,1,,,2.0,4,0.65725,0.6721747,0.6735013400000001,1.3145,2,1,,0,,0.798916,1100037,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.09817814826965332,0.0,1.0,3010,2.875,,2.0,heldout_medium,2,0.0,0.0,0.5,10.68010963201523,42,2,0.8601909637396263
0.0,0.0,0.0,0.0,5.944490909576416,1,,,2.0,4,0.7592289999999999,0.7685854,0.76941708,1.5184579999999999,2,1,,0,,1.177125,1100038,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.16591161489486694,0.0,1.0,3010,3.375,,2.0,heldout_medium,2,0.0,0.0,0.5,10.926453447341919,42,2,1.1208522176914997
0.0,0.0,0.0,0.0,13.340455770492554,1,,,3.0,7,0.6729795000000001,0.691425,0.6932849999999999,2.673251,4,1,,0,,1.011959,1100039,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.0019215717911720276,SwitchGLOBE Exact,3.962092823416919,0.0380784273147583,0.0,1.0,6020,6.375,,3.0,heldout_medium,4,0.0,0.0,0.25,10.756766271591186,42,4,2.874923500128336
0.0,0.0,0.0,0.0,4.539848566055298,1,,,2.0,4,0.6401455,0.64526425,0.64571925,1.280291,2,1,,0,,0.703167,1100040,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.3303654193878174,0.0,1.0,3010,2.875,,2.0,heldout_medium,2,0.0,0.0,0.5,10.699844121932983,42,2,0.6649402104863249
0.0,0.0,0.0,0.0,5.674513339996338,1,,,2.0,4,0.7639165,0.87165415,0.88123083,1.527833,2,1,,0,,0.698917,1100041,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.1266067624092102,0.0,1.0,3010,2.875,,2.0,heldout_medium,2,0.0,0.0,0.5,10.923646688461304,42,2,1.0600970589151544
0.0,0.0,0.0,0.0,6.065312385559082,1,,,2.0,4,0.6559375,0.66619345,0.66710509,1.311875,2,1,,0,,0.523334,1100042,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.18437665700912476,0.0,1.0,3010,2.75,,2.0,heldout_medium,2,0.0,0.0,0.5,10.722339916229249,42,2,1.1562285890674175
0.0,0.0,0.0,0.0,5.169612646102905,1,,,2.0,4,0.6219375,0.6281812499999999,0.62873625,1.243875,2,1,,0,,0.626834,1100043,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.3225982189178467,0.0,1.0,3010,2.0,,2.0,heldout_medium,2,0.0,0.0,0.5,10.678639698028563,42,2,0.837099870960774
0.0,0.0,0.0,0.0,7.040425777435303,1,,,2.0,4,0.7133335,0.7900589499999999,0.79687899,1.426667,2,1,,0,,0.664292,1100044,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.11287558078765869,0.0,1.0,3010,3.375,,2.0,heldout_medium,2,0.0,0.0,0.5,10.8043363571167,42,2,1.549087351391691
0.0,0.0,0.0,0.0,7.470739841461182,1,,,2.0,4,0.6660205,0.6774392499999999,0.6784542499999999,1.332041,2,1,,0,,0.543708,1100045,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.059006333351135254,0.0,1.0,3010,2.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.728464555740358,42,2,1.7442258345231068
0.0,0.0,0.0,0.0,5.538832306861877,1,,,2.0,4,0.6525205000000001,0.6612014500000001,0.66197309,1.3050410000000001,2,1,,0,,0.420083,1100046,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.061794936656951904,0.0,1.0,3010,3.125,,2.0,heldout_medium,2,0.0,0.0,0.5,10.890198612213135,42,2,1.0795936818331855
0.0,0.0,0.0,0.0,5.756376266479492,1,,,2.0,4,0.7288330000000001,0.7967829999999999,0.802823,1.4576660000000001,2,1,,0,,0.8362499999999999,1100047,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.1005672812461853,0.0,1.0,3010,2.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.943154668807983,42,2,1.1002135859454896
0.0,0.0,0.0,0.0,8.185162365436554,1,,,3.0,6,0.868667,1.3085798,1.3476831599999999,2.904876,3,1,,0,,1.121125,1100048,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.08141529560089111,0.0,1.0,4515,4.625,,3.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.849160015583038,42,3,1.6951833211228833
0.0,0.0,0.0,0.0,6.68770432472229,1,,,2.0,4,0.7695004999999999,0.78191285,0.78301617,1.5390009999999998,2,1,,0,,0.7038329999999999,1100049,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,6.177998620743095,0.13272744417190552,0.0,1.0,3010,3.0,,2.0,heldout_medium,2,0.0,0.0,0.5,11.136727714538573,42,2,1.3996289819547663
0.0,0.0,0.0,0.0,5.43280029296875,1,,,2.0,4,0.727208,0.7829332999999999,0.78788666,1.454416,2,1,,0,,0.713125,1100050,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,9.25700629157798,0.17247432470321655,0.0,1.0,3010,3.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.838745832443237,42,2,0.9664140599101145
0.0,0.0,0.0,0.0,7.23769736289978,1,,,2.0,4,0.6774789999999999,0.7047607,0.70718574,1.3549579999999999,2,1,,0,,0.563168,1100051,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.03016761690378189,SwitchGLOBE Exact,2.850113365025347,0.009832382202148438,0.0,1.0,3010,3.0,,1.0,heldout_medium,2,0.0,0.0,0.5,11.206307744979858,42,2,1.6516134893967127
0.0,0.0,0.0,0.0,5.427977561950684,1,,,2.0,4,0.6654789999999999,0.6838723,0.68550726,1.3309579999999999,2,1,,0,,0.984625,1100052,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.032070375978946686,SwitchGLOBE Exact,4.692775982573457,0.007929623126983643,0.0,1.0,3010,2.25,,1.0,heldout_medium,2,0.0,0.0,0.5,10.86994469165802,42,2,1.1173731683815973
0.0,0.0,0.0,0.0,6.003020763397217,1,,,2.0,4,0.646771,0.6663271,0.66806542,1.293542,2,1,,0,,0.786625,1100053,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.0864189863204956,0.0,1.0,3010,4.0,,2.0,heldout_medium,2,0.0,0.0,0.5,10.60598545074463,42,2,1.1794037828907022
0.0,0.0,0.0,0.0,5.19297730922699,1,,,2.0,4,0.8310005,0.96592535,0.97791867,1.662001,2,1,,0,,0.776708,1100054,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.1655045747756958,0.0,1.0,3010,2.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.837570357322694,42,2,0.9114456589029638
0.0,0.0,0.0,0.0,14.244201898574829,1,,,3.0,7,0.6621455,0.6814973000000001,0.6820322600000001,2.65004,4,1,,0,,1.296041,1100055,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.056079864501953125,0.0,1.0,6020,5.25,,4.0,heldout_medium,4,0.0,0.0,0.25,11.46789846420288,42,4,3.187483522346671
0.0,0.0,0.0,0.0,10.682660341262817,1,,,3.0,6,0.704958,0.8447955,0.8572255,2.2091659999999997,3,1,,0,,1.146167,1100056,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.011330701410770416,SwitchGLOBE Exact,4.7978516918477885,0.028669297695159912,0.0,1.0,4515,3.5,,2.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.443736267089843,42,3,2.387621101805319
0.0,0.0,0.0,0.0,5.523560285568237,1,,,2.0,4,0.7071045,0.73764825,0.74036325,1.414209,2,1,,0,,0.5080830000000001,1100057,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.04129350185394287,0.0,1.0,3010,3.125,,2.0,heldout_medium,2,0.0,0.0,0.5,10.7607177734375,42,2,1.0973571191062383
0.0,0.0,0.0,0.0,4.852856755256653,1,,,2.0,4,0.6495835,0.65974585,0.66064917,1.299167,2,1,,0,,0.732249,1100058,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.26298803091049194,0.0,1.0,3010,3.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.593318438529968,42,2,0.7699551966518827
0.0,0.0,0.0,0.0,6.0684733390808105,1,,,2.0,4,0.748417,0.8396167,0.84772334,1.496834,2,1,,0,,1.059625,1100059,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.14586222171783447,0.0,1.0,3010,2.625,,2.0,heldout_medium,2,0.0,0.0,0.5,10.893618822097778,42,2,1.1690945625699811
0.0,0.0,0.0,0.0,7.635655641555786,1,,,2.0,4,0.71225,0.742625,0.745325,1.4245,2,1,,0,,0.791083,1100060,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.028823472559452057,SwitchGLOBE Exact,12.0,0.011176526546478271,0.0,1.0,3010,3.0,,1.0,heldout_medium,2,0.0,0.0,0.5,10.909436178207397,42,2,1.8243382737927085
0.0,0.0,0.0,0.0,5.358407974243164,1,,,2.0,4,0.6466255000000001,0.65453785,0.65524117,1.2932510000000002,2,1,,0,,0.670917,1100061,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.2186741828918457,0.0,1.0,3010,3.125,,2.0,heldout_medium,2,0.0,0.0,0.5,10.764129209518433,42,2,0.9221423216743005
0.0,0.0,0.0,0.0,8.91520643234253,1,,,3.0,6,0.80575,0.8622619,0.86728518,2.392833,3,1,,0,,1.214458,1100062,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,11.349625427945465,0.20127207040786743,0.0,1.0,4515,3.625,,3.0,heldout_medium,3,0.0,0.0,0.3333333333333333,11.137482786178587,42,3,1.6606171711574333
0.0,0.0,0.0,0.0,4.673055171966553,1,,,2.0,4,0.7013750000000001,0.7372994,0.74049268,1.4027500000000002,2,1,,0,,1.192334,1100063,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,10.368792043784818,0.3001139163970947,0.0,1.0,3010,3.75,,2.0,heldout_medium,2,0.0,0.0,0.5,10.70587522983551,42,2,0.7092182086732493
0.0,0.0,0.0,0.0,6.162896633148193,1,,,2.0,4,0.722166,0.7360035,0.7372335,1.444332,2,1,,0,,0.790124,1100064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.08116471767425537,0.0,1.0,3010,3.75,,2.0,heldout_medium,2,0.0,0.0,0.5,10.939234256744385,42,2,1.2310040500910446
0.0,1.0,0.0,0.0,6.706615686416626,1,,,2.0,4,0.7573335,0.77657055,0.77828051,1.514667,2,1,,0,,0.993,1100065,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.029118575155735016,SwitchGLOBE Exact,12.0,0.010881423950195312,0.0,1.0,3010,2.875,,1.0,heldout_medium,2,0.0,0.0,0.5,11.039478826522826,42,2,1.4510604088733352
0.0,0.0,0.0,0.0,4.4079859256744385,1,,,2.0,4,0.7175205,0.77757705,0.78291541,1.435041,2,1,,0,,0.703333,1100066,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.27698594331741333,0.0,1.0,3010,3.5,,2.0,heldout_medium,2,0.0,0.0,0.5,10.62584080696106,42,2,0.666377004419406
0.0,0.0,0.0,0.0,5.709395170211792,1,,,2.0,4,0.6685835,0.68782055,0.68953051,1.337167,2,1,,0,,0.577001,1100067,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.2732779383659363,0.0,1.0,3010,3.25,,2.0,heldout_medium,2,0.0,0.0,0.5,10.933950805664063,42,2,1.0190027709437466
0.0,1.0,0.0,0.0,5.607269525527954,1,,,2.0,4,0.6524375,0.67323155,0.67507991,1.304875,2,1,,0,,0.698875,1100068,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,8.367541697345564,0.13163477182388306,0.0,1.0,3506,3.375,,1.0,heldout_medium,2,0.19435980916023254,1.0,0.5,10.702514028549194,42,2,1.0386293692653403
0.0,0.0,0.0,0.0,7.8548126220703125,1,,,3.0,6,0.734083,0.8534086,0.8640153199999999,2.321125,3,1,,0,,1.0855,1100069,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3,3,1,0,6003,0,1.0,0.0,SwitchGLOBE Exact,9.816966278083447,0.19226664304733276,0.0,1.0,4515,4.125,,3.0,heldout_medium,3,0.0,0.0,0.3333333333333333,10.955425429344178,42,3,1.3778527760281705
0.0,0.0,0.0,0.0,4.589987397193909,1,,,2.0,4,0.6995210000000001,0.7498652,0.75434024,1.3990420000000001,2,1,,0,,0.671792,1100070,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.25134211778640747,0.0,1.0,3010,3.5,,2.0,heldout_medium,2,0.0,0.0,0.5,10.635399580001831,42,2,0.7195611462658791
0.0,0.0,0.0,0.0,5.960901737213135,1,,,2.0,4,0.6504375,0.65248095,0.6526625899999999,1.300875,2,1,,0,,0.547084,1100071,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.20612502098083496,0.0,1.0,3010,2.75,,2.0,heldout_medium,2,0.0,0.0,0.5,10.923607301712035,42,2,1.115141438887079
0.0,0.0,0.0,0.0,4.3288044929504395,1,,,2.0,4,0.746375,0.7591622,0.76029884,1.49275,2,1,,0,,0.711876,1100072,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.20632892847061157,0.0,1.0,3010,2.25,,2.0,heldout_medium,2,0.0,0.0,0.5,10.643882608413696,42,2,0.7131633605213565
0.0,0.0,0.0,0.0,10.156707882881165,1,,,3.0,7,0.6338955,0.68044545,0.6865554899999999,2.572415,4,1,,0,,1.341084,1100073,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,1,0,8004,0,1.0,0.0,SwitchGLOBE Exact,4.491240627738054,0.12065255641937256,0.0,1.0,6020,6.25,,4.0,heldout_medium,4,0.0,0.0,0.25,10.732204818725586,42,4,1.739974392706217
0.0,0.0,0.0,0.0,4.696847677230835,1,,,2.0,4,0.625146,0.6306773999999999,0.6311690799999999,1.250292,2,1,,0,,0.6655,1100074,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1,0,4002,0,1.0,0.0,SwitchGLOBE Exact,12.0,0.40721750259399414,0.0,1.0,3010,2.875,,2.0,heldout_medium,2,0.0,0.0,0.5,10.738942432403565,42,2,0.6894512618838498
