connected_pair_pdr,deadline_delivery_ratio,energy_per_delivered_packet,mean_transmission_energy_proxy,method,p95_success_delay,scenario,training_seed
0.987012987012987,0.38,1.805656639982368,0.7132343727930354,Historical KD-only Local,3.0,unconditional_sparse,42
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD-only Local,nan,structural_hole_45,42
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD-only Local,4.0,structural_hole_225_link_loss,42
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD-only Local,nan,predictive_break_45,42
0.029069767441860465,0.025,21.575958585746395,1.0787979292873195,Historical KD-only Local,6.0,predictive_break_225_link_loss,42
0.785,0.785,1.493112820824173,1.1720935643469759,Historical KD-only Local,4.0,ood_link_loss_30,42
0.965,0.96,1.266154196276191,1.2218387994065243,Historical KD-only Local,4.0,ood_extreme_mobility,42
0.94,0.935,1.8865783623853871,1.773383660642264,Historical KD-only Local,5.0,ood_nodes_16,42
0.915,0.9,2.3471063885035695,2.1476023454807662,Historical KD-only Local,7.0,ood_nodes_24,42
0.96,0.96,1.3341454175633427,1.280779600860809,Historical KD-only Local,4.0,heldout_medium,77
0.915,0.915,1.3667373540014103,1.2505646789112905,Historical KD-only Local,4.0,ood_link_loss,77
0.97,0.97,1.2238753931340411,1.18715913134002,Historical KD-only Local,3.0,ood_fast_mobility,77
0.975,0.975,1.2258775106165811,1.1952305728511667,Historical KD-only Local,3.0,ood_sparse,77
0.96,0.96,1.4942038476196962,1.434435693714908,Historical KD-only Local,4.0,ood_nodes_10,77
0.987012987012987,0.38,1.8111113652851174,0.7335001029404725,Historical KD-only Local,3.0,unconditional_sparse,77
0.0,0.0,129.14535490374263,0.645726774518713,Historical KD-only Local,nan,structural_hole_45,77
0.07936507936507936,0.05,13.76638833403768,0.7571513583720721,Historical KD-only Local,4.0,structural_hole_225_link_loss,77
0.0,0.0,181.40585244107663,0.907029262205383,Historical KD-only Local,nan,predictive_break_45,77
0.029069767441860465,0.025,23.846051286334657,1.0730723078850593,Historical KD-only Local,6.0,predictive_break_225_link_loss,77
0.78,0.775,1.4912424519170584,1.1631691124953054,Historical KD-only Local,4.0,ood_link_loss_30,77
0.965,0.965,1.261140648002177,1.217000725322101,Historical KD-only Local,3.0,ood_extreme_mobility,77
0.96,0.95,1.8329005324531813,1.7595845111550539,Historical KD-only Local,5.0,ood_nodes_16,77
0.905,0.895,2.2855029624531755,2.0683801810201237,Historical KD-only Local,6.0,ood_nodes_24,77
0.97,0.97,1.3528501251488432,1.3122646213943778,Historical KD-only Local,4.0,heldout_medium,123
0.92,0.915,1.3904075034944154,1.2791749032148623,Historical KD-only Local,4.0,ood_link_loss,123
0.96,0.96,1.2430892042912003,1.1933656361195524,Historical KD-only Local,3.0,ood_fast_mobility,123
0.97,0.97,1.255622954337909,1.2179542657077718,Historical KD-only Local,3.0,ood_sparse,123
0.965,0.965,1.48106004273303,1.429222941237374,Historical KD-only Local,4.0,ood_nodes_10,123
0.987012987012987,0.38,1.7699777469420463,0.7168409875115287,Historical KD-only Local,3.0,unconditional_sparse,123
