ci95_high,ci95_low,count,mean,method,metric,scenario,standard_deviation
6.0,6.0,5,6.0,Historical Untrained Local,p95_success_delay,predictive_break_225_link_loss,0.0
2.545724437264375,1.2510230354135634,5,1.8983737363389692,Historical Untrained Local,mean_transmission_energy_proxy,predictive_break_225_link_loss,0.5214409843484668
78.11205759355121,-14.717477730472773,5,31.697289931539217,Historical Untrained Local,energy_per_delivered_packet,predictive_break_225_link_loss,37.38709497554676
0.6446045235217868,0.4913954764782131,5,0.568,Historical Untrained Local,connected_pair_pdr,ood_link_loss_30,0.06170494307589952
0.6327028674652412,0.4392971325347589,5,0.536,Historical Untrained Local,deadline_delivery_ratio,ood_link_loss_30,0.07789415895944958
5.226559999999998,4.893440000000001,5,5.06,Historical Untrained Local,p95_success_delay,ood_link_loss_30,0.1341640786499861
1.3923786348124851,1.2269136488155232,5,1.3096461418140042,Historical Untrained Local,mean_transmission_energy_proxy,ood_link_loss_30,0.06664102243970775
2.7975071011915014,1.8780692398624645,5,2.337788170526983,Historical Untrained Local,energy_per_delivered_packet,ood_link_loss_30,0.3703035949241267
0.8625305948385062,0.6454694051614938,5,0.754,Historical Untrained Local,connected_pair_pdr,ood_extreme_mobility,0.08742139326274775
0.7841750313979838,0.39182496860201604,5,0.588,Historical Untrained Local,deadline_delivery_ratio,ood_extreme_mobility,0.15801898620102584
7.2799783525966095,5.92002164740339,5,6.6,Historical Untrained Local,p95_success_delay,ood_extreme_mobility,0.5477225575051662
2.1737328606728163,1.55108647953181,5,1.8624096701023132,Historical Untrained Local,mean_transmission_energy_proxy,ood_extreme_mobility,0.25077082748118396
3.3757519381817995,1.688312572869656,5,2.5320322555257277,Historical Untrained Local,energy_per_delivered_packet,ood_extreme_mobility,0.679616197540896
0.6323273186143307,0.39967268138566936,5,0.516,Historical Untrained Local,connected_pair_pdr,ood_nodes_16,0.09370165420097983
0.5112547650379418,0.22674523496205837,5,0.36900000000000005,Historical Untrained Local,deadline_delivery_ratio,ood_nodes_16,0.11458621208504975
10.86190990367661,8.718090096323385,5,9.789999999999997,Historical Untrained Local,p95_success_delay,ood_nodes_16,0.8634234187234
2.9761170512510553,2.34248255449409,5,2.6592998028725727,Historical Untrained Local,mean_transmission_energy_proxy,ood_nodes_16,0.2551962910009805
7.233217406990681,3.5017423364606626,5,5.3674798717256715,Historical Untrained Local,energy_per_delivered_packet,ood_nodes_16,1.5028515695336713
0.5410324634737429,0.24096753652625713,5,0.391,Historical Untrained Local,connected_pair_pdr,ood_nodes_24,0.12085114811204732
0.3744623548968725,0.10153764510312746,5,0.238,Historical Untrained Local,deadline_delivery_ratio,ood_nodes_24,0.10992042576336757
12.219549588516879,9.880450411483123,5,11.05,Historical Untrained Local,p95_success_delay,ood_nodes_24,0.9420721840708386
3.777838110059743,2.9933914856599357,5,3.3856147978598394,Historical Untrained Local,mean_transmission_energy_proxy,ood_nodes_24,0.3159358747979493
16.48989446017818,3.3529177367348852,5,9.921406098456533,Historical Untrained Local,energy_per_delivered_packet,ood_nodes_24,5.290917322127462
0.632957806847286,0.47678976596824774,5,0.5548737864077669,Historical Untrained Local,connected_pair_pdr,ALL_POOLED,0.06289667783114115
